tweet_id,airline_sentiment,airline,name,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,,,,,,
569923934054805504,positive,Delta,howyouDUPEn,1,“@JetBlue: Our fleet's on fleek. http://t.co/kVXs1lCqLp” @alynewton new fav airline,,2015-02-23 10:17:09 -0800,KΔ. Boston. ,Eastern Time (US & Canada),,,,,,
568789117426921472,neutral,Delta,nokidhungry,0,"@jetblue We'd love to help Shanese Bryant-Melton, a hard-working grandmother from DC, go to Miami. It's on her bucket list. #flyitforward",,2015-02-20 07:07:47 -0800,"Washington, DC",Eastern Time (US & Canada),,,,,,
570060846241611776,positive,American,NickWellen,0,@AmericanAir thanks,,2015-02-23 19:21:11 -0800,Minnesota,,,,,,,
569997215453855744,neutral,American,runsammrun,0,@AmericanAir basically u right now http://t.co/IN24Bpb7dw,"[0.0, 0.0]",2015-02-23 15:08:20 -0800,NYC - Miami - Chicago,Eastern Time (US & Canada),,,,,,
567733834964156416,negative,Delta,Darshan7Patel,0,@JetBlue I do not want to deal with your customer service agents with no practical knowledge.Provide me with a direct contact.,,2015-02-17 09:14:28 -0800,,,,,,,,
569980177247285248,negative,United,SamuelSitt,0,@united the least you could do is offer me a ticket in coach instead of just Cancelled Flighting my reservation because of your glitch!!! #notfair,,2015-02-23 14:00:38 -0800,"Eatontown, NJ",Eastern Time (US & Canada),,,,,,
568454157478326272,negative,US Airways,ScottPaterno,0,@USAirways How about moving my seats to where I bought them 4 months ago? This happens far too often...,,2015-02-19 08:56:47 -0800,Central Pennsylvania,Atlantic Time (Canada),,,,,,
567821242029359104,negative,Southwest,TinaIsBack,0,@SouthwestAir what's yall corporate number bc yall are not trying to accommodate me at all!!!,"[40.65957477, -74.17018971]",2015-02-17 15:01:48 -0800,Nashville by way of New York,Central Time (US & Canada),,,,,,
569641336652967936,neutral,American,afeltus,0,@AmericanAir a guy try right...,,2015-02-22 15:34:12 -0800,Reading MA,Eastern Time (US & Canada),,,,,,
567853052943663104,negative,United,cslhilo,0,@united they held the flight for our group of nearly 20 people.,,2015-02-17 17:08:12 -0800,"Hilo, HI",Hawaii,,,,,,
568538872637816832,negative,United,BrianReinert1,0,"@united worst airline in the world-8 delays, gate agent loses her mind over 1.5 lbs and charges me $100 on top of the $25 I already paid!!","[35.23896405, -120.64046203]",2015-02-19 14:33:24 -0800,Las Vegas & Atlanta,Eastern Time (US & Canada),,,,,,
568793782164062208,neutral,Southwest,Sinatra1979,0,@SouthwestAir Who can I contact about requesting a charity donation? #ThankYou,,2015-02-20 07:26:20 -0800,Ohio (by way of Nebraska),Eastern Time (US & Canada),,,,,,
569624713414250496,negative,American,smiertspionom,0,@AmericanAir man we have been sitting in #UA4753 on the tarmac for 30 mins...rescue us please!,,2015-02-22 14:28:09 -0800,Teh internets,Central Time (US & Canada),,,,,,
568258846235316224,negative,United,themkhiggy,0,@united nothing else from you ^GJ? Where is your customer service?,,2015-02-18 20:00:41 -0800,"Houston, TX",Central Time (US & Canada),,,,,,
569344914485583872,neutral,Delta,TheBigEasy5889,0,@JetBlue I will when I land.,,2015-02-21 19:56:20 -0800,,Eastern Time (US & Canada),,,,,,
568928251554299904,negative,United,iamawarplane,0,@united I took care of it myself. Had to rent a car and drive 3 hours to retrieve my belongings. Due to united errors.,,2015-02-20 16:20:40 -0800,"Austin, Texas",,,,,,,
569005718365298688,negative,United,ldellabella,0,@united Of course. That was the start of my trip 3 wks. ago. Its gone further downhill on my return.,,2015-02-20 21:28:29 -0800,Cincinnati,,,,,,,
569700068476866560,positive,US Airways,LarrySandeen,0,@USairways Since I am a loyal USAir customer I am sure that they will make this up to me-right now I want to get home &amp, back to work.,"[0.0, 0.0]",2015-02-22 19:27:35 -0800,Southeastern Pennsylvania USA,,,,,,
567761267826651136,negative,United,SSest72,0,"@united she has crossed 4 prior times with other carriers and no issue. Karen was rude, untrained and unhelpful I also spoke",,2015-02-17 11:03:29 -0800,,,,,,,,
569544350364889088,negative,United,4geiger,0,“@united: @4geiger It looks like form the photo that something burst out of your luggage. Is this correct? ^JH” always blame the customer,,2015-02-22 09:08:49 -0800,Kingwood,,,,,,,
569629822789365760,negative,American,JulianaSheldon,0,"@AmericanAir second, she sat on the Tarmac for 3 hrs only to be told it would be 30 mins",,2015-02-22 14:48:27 -0800,"Los Angeles, CA",Pacific Time (US & Canada),,,,,,
570098489943666688,negative,American,FAiRChicago,0,@AmericanAir @united @SpiritAirPR  @Fioretti2ndWard @ChicagosMayor @garcia4chicago BS that #Noise #Late Flight #NoRahm http://t.co/CFzdJmn0uI,"[41.98051682, -87.73798602]",2015-02-23 21:50:46 -0800,"Chicago, IL",,,,,,,
569349960228974592,negative,Delta,AllisonWooster,0,@JetBlue flight attendant was hesitant to give me more baby sized cookies,"[40.65275545, -73.79457024]",2015-02-21 20:16:23 -0800,New York,Quito,,,,,,
569652316816719872,negative,United,scottychadwick,1,@united this airline is a joke my friends been trapped in houston since 7am sat and have no flight in sight #unitedworstever #trappedhouston,,2015-02-22 16:17:50 -0800,,Eastern Time (US & Canada),,,,,,
569493046557069312,negative,Delta,MerrickRealtor,0,@jetblue fly 2301 delayed do to ice at JFK ... Can I switch to a Late Flightr flight for free,,2015-02-22 05:44:57 -0800,Merrick,America/New_York,,,,,,
569682277111889920,negative,Delta,leighericam,0,"@JetBlue even tho the extra 5 lbs are still going on the plane, just as a carry on. Where is the sense? What do you say to fat people?",,2015-02-22 18:16:53 -0800,NYC | NOLA  ,,,,,,,
568535163690287104,neutral,US Airways,xspike21,0,@USAirways do you post travel alerts on your website? Traveling to Bdl on Sunday morning.,,2015-02-19 14:18:40 -0800,,Eastern Time (US & Canada),,,,,,
569906167947898880,negative,US Airways,MeeestarCoke,0,@USAirways @AmericanAir hey since you    f*%#ed my wknd can I have day pass to admirals club or meal coupon or free coke? {blank stare},,2015-02-23 09:06:33 -0800,BK,,,,,,,
569366846547369984,negative,Delta,DestineMedia,0,@JetBlue you have to service your remote controllers on my flight I watched equalizer (movie) THREE times because my remote was stuck,,2015-02-21 21:23:29 -0800,BB PIN:28AF78F4,Eastern Time (US & Canada),,,,,,
569684917145223168,negative,US Airways,Peakway3,0,"@USAirways Chairman Preferred with 518,758 lifetime miles. What is my US Air reward, no #firstclass upgrades on @AmericanAir as usual.",,2015-02-22 18:27:23 -0800,North Carolina,,,,,,,
569513151517073408,positive,US Airways,JessicaRyckman,0,"@USAirways worked w/ Tiffany H at cust service desk in Charlotte and she was helpful and patient. Still stuck, but she was great.",,2015-02-22 07:04:51 -0800,"Washington, D.C.",Eastern Time (US & Canada),,,,,,
569305311007399936,negative,Southwest,_crazdan,0,@SouthwestAir baggage claim has already changed 2x...most recent had 3 bags come out and then stop...claim team has no idea what's going on,,2015-02-21 17:18:57 -0800,,,,,,,,
568047159746174976,negative,United,OwlyJulie,0,@united this is getting ridiculous. Now we're missing our connection.,,2015-02-18 05:59:31 -0800,"Ottawa, Canada",Eastern Time (US & Canada),,,,,,
569918453722656768,positive,Delta,bostongarden,0,@JetBlue Thanks. Used phone instead of computer and it worked!! Thx again!,,2015-02-23 09:55:22 -0800,"Boston, Austin, Kansas City ",Eastern Time (US & Canada),,,,,,
568356641877446656,negative,United,DMSHIPMAN915,0,"@united - handed a slip of paper,&amp;said to call 1800#. Have called 2x/day trying to get it sent, still @ layover airport.Have that ref # tho.",,2015-02-19 02:29:17 -0800,Germany,,,,,,,
568388625689235456,neutral,US Airways,TomFutureforall,0,@USAirways good ideas...she is traveling today...at airport.  Need to petition faa regarding silly 24 name change rule.,,2015-02-19 04:36:23 -0800,,,,,,,,
568964652455092224,positive,Southwest,horacioguapo,0,@SouthwestAir thanks for the ride to Chicago. #kmdw #b738 http://t.co/6cpYPGFnD6,,2015-02-20 18:45:18 -0800,,,,,,,,
569676450552537088,neutral,American,Aero0729,0,@AmericanAir why is it most first class passengers now request the sand which from coach ?,,2015-02-22 17:53:44 -0800,,,,,,,,
569995212296200192,negative,American,amydresnick,0,"@AmericanAir already spoke to that line, unwilling to help - really poor support #hitawall",,2015-02-23 15:00:23 -0800,,,,,,,,
568827677001428992,negative,United,MR_G_LISTER,0,"@united Once again I am victim to the scam that is your SHIT Customer Service, this time the agent hung up on me WTF do you teach your staff",,2015-02-20 09:41:01 -0800,"Benice Veach, CA",Eastern Time (US & Canada),,,,,,
568962547891736576,neutral,Southwest,Landon_ChaseTx,0,@SouthwestAir booked the 8th.... Save me an emergency exit... Gotta stretch out,,2015-02-20 18:36:56 -0800,FORT WORTH TEXAS! ,Central Time (US & Canada),,,,,,
568255102567518208,negative,Delta,heyheyman,0,@JetBlue Finally starting to come out. 40 minutes and no communication is not acceptable. Letting me down today.,,2015-02-18 19:45:48 -0800,"Boston, MA",Eastern Time (US & Canada),,,,,,
568214651336396800,neutral,Delta,JetBlueNews,0,@JetBlue Statement on #Lufthansa Incentive Offer - Digital Journal http://t.co/GqP69g9ZGW,,2015-02-18 17:05:04 -0800,USA,Sydney,,,,,,
570261289420898304,negative,Southwest,ChefBillyParisi,0,@SouthwestAir and thx for not responding,,2015-02-24 08:37:40 -0800,Chicago,Mountain Time (US & Canada),,,,,,
569541848877957120,positive,United,greghm88,0,@united thanks for the effort. I can get the earliest. Though I will make a complaint for a refund as I am losing one business day tomorrow,,2015-02-22 08:58:53 -0800,London,,,,,,,
570225098189348864,neutral,American,bsauce2011,0,@AmericanAir and is there a delay on our connection to pns?,,2015-02-24 06:13:52 -0800,Fort Myers,Eastern Time (US & Canada),,,,,,
568806618097455104,negative,Delta,ErinGambo,0,@JetBlue thanks for the heads up about the 2 hour delay #sarcasm #patienceiswearingthin #woof,,2015-02-20 08:17:20 -0800,"New York, NY",,,,,,,
569533159475277824,negative,US Airways,tjvandy,0,@USAirways F623 DEN:PHX impressive lack of concern by 1hr+ Late Flight flight attndt wrecking havoc on customer travel #smugsmirk #norush,,2015-02-22 08:24:21 -0800,colorado,Central Time (US & Canada),,,,,,
570202978650603520,neutral,American,superyan,0,@americanair One question.. my wife didn't get the bonus. Should I call about it today?,,2015-02-24 04:45:58 -0800,,,,,,,,
569927476463452160,neutral,Delta,UptownKaY_120,0,@jetblue who's running your tweeter using the word fleek?,,2015-02-23 10:31:13 -0800,,Atlantic Time (Canada),,,,,,
569538524321419264,positive,Southwest,dirtytweetbacon,0,@SouthwestAir last week I flew from DAL to LAX. You got us in almost an hour early. Thank You.,,2015-02-22 08:45:40 -0800,,,,,,,,
570035728832446464,negative,United,MommyPR,0,@united Can you please follow for a Dm on a missing bag?,,2015-02-23 17:41:23 -0800,Global,Pacific Time (US & Canada),,,,,,
568055537952284672,negative,US Airways,_MeAndMariah,0,"@USAirways No reFlight Booking Problems necessary. I can't afford to deal this kind of unprofessionalism again. I would, however, like some type of credit.",,2015-02-18 06:32:48 -0800,where you want to be.,Eastern Time (US & Canada),,,,,,
570066175008350208,neutral,Delta,thereal_edwin,0,“@JetBlue: Our fleet's on fleek. http://t.co/Vxn2J36M7V” this happened,,2015-02-23 19:42:22 -0800,,,,,,,,
569670523765960704,positive,American,gerardoquezada_,0,@AmericanAir thanks for the show! 👍,,2015-02-22 17:30:11 -0800,Ciudad Juárez MX. [CJS/MMCS],Mountain Time (US & Canada),,,,,,
569384007550394368,negative,Southwest,dennis__andrew,0,"@SouthwestAir I use to #LUV swa but after an hour and counting on hold, for a flight they Cancelled Flighted on me? #noluv",,2015-02-21 22:31:40 -0800,San Diego CA,Arizona,,,,,,
568895856750899200,neutral,United,44Stocker,0,@united how long does it take for customer feedback to respond to a complaint?,,2015-02-20 14:11:56 -0800,,,,,,,,
568146404784209920,negative,Southwest,DesertDealer,0,@SouthwestAir I'm smashed into a window by the giant guest sitting next to me. #4386. No way this guy should have been given 1 seat.,,2015-02-18 12:33:53 -0800,Las Vegas,Arizona,,,,,,
568568197147799552,negative,United,MeYoItsMe,0,@united now sitting on the tarmac for a half hour after landing because your jetway is broken. #2daysofunitedfailures #1thingafteranother,,2015-02-19 16:29:56 -0800,,,,,,,,
569649006986407936,neutral,United,jrmcirvin,0,@united #LAX #sunrise UAL212 LAX-JFK,,2015-02-22 16:04:41 -0800,,Central Time (US & Canada),,,,,,
569981034110050304,negative,United,jasonpblakey,0,@united first time flying with United. Also last time. #terrible back to @VirginAtlantic for me. #branson #virginatlantic #UnitedAirlines,"[40.69814396, -74.17906717]",2015-02-23 14:04:02 -0800,,London,,,,,,
569989745503297536,negative,US Airways,SLKToday,0,@USAirways why are your customer service department so intent on ignoring my emails and queries? #badservice #usairways,,2015-02-23 14:38:39 -0800,Manchester,,,,,,,
568067622698291200,neutral,United,javadogs,0,"@united 6344,6373, Sfo-Dfw also 1576 SFO-ORD",,2015-02-18 07:20:50 -0800,,,,,,,,
569475245708419072,neutral,United,meigheyburn,0,@united is it on a flight now? Thanks for reply.,,2015-02-22 04:34:13 -0800,"Akron, Ohio",Eastern Time (US & Canada),,,,,,
569940685757014016,negative,American,ezemanalyst,0,"@AmericanAir so if your genuine, give me your opinion  on what occurred last night 445 fly  from phl, to mia. No assistance at airport",,2015-02-23 11:23:43 -0800,,,,,,,,
568919211357048832,neutral,Southwest,sick_beat_swift,0,@SouthwestAir OMG OMG OMG !!! I JUST DID!!,,2015-02-20 15:44:44 -0800,,,,,,,,
569129049861304320,negative,Southwest,DuellAram,0,@SouthwestAir so why is every single flight out of @PortColumbusCMH Cancelled Flightled for only your airline?,,2015-02-21 05:38:34 -0800,,,,,,,,
567892508987908096,negative,Delta,BFontanilla,0,@JetBlue I hope your system wasn't hacked cause someone else's passport info was on my reservation &amp, I couldn't get my boarding pass,,2015-02-17 19:44:59 -0800,"Orange County, USA",Pacific Time (US & Canada),,,,,
570224968417603584,neutral,American,oobunillaoo,0,@AmericanAir thanks for getting back to me. how frequently are these weather advisories updated throughout the day?,,2015-02-24 06:13:21 -0800,usa::fr::uk,London,,,,,,
568832151119990784,negative,United,paul_chard63,1,@united your website is a complete joke when using safari!,"[28.34834331, -81.48581918]",2015-02-20 09:58:47 -0800,"Celebration, FL ",Eastern Time (US & Canada),,,,,,
569633393673150464,negative,Delta,AIMPortW,0,@JetBlue I have to say that JetBlue has officially lost a customer. What a waste of all the points I have too! I am yet to be in a flight..,,2015-02-22 15:02:38 -0800,,,,,,,,
5.69715656633e+17,negative,US Airways,theEnergyMads,0,@USAirways you are absolutely terrible at managing these delays... Been delayed and undelayed and delayed 6 times now. 10 AM office hours.,,2015-02-22 20:29:32 -0800,University of Vermont,,,,,,,
569174663089287168,negative,Southwest,SherzodGulamov,0,@SouthwestAir- I called @united and they solved the flight Cancelled Flightlation issue in 15minutes. May be ask them how to do it? #getmorehands,,2015-02-21 08:39:49 -0800,"Washington DC, New York",,,,,,,
569860989400649728,neutral,United,Nic_Thoman23,0,@united I've got a campus visit in an hour and I'm still wearing the same clothes...,"[45.67920767, -111.04847652]",2015-02-23 06:07:02 -0800,GLP,Eastern Time (US & Canada),,,,,,
568174545854726144,positive,Delta,VTAlexandria,0,@JetBlue Hawaii! Get me somewhere warm &amp, I can find some good to do. #FlyItForward,,2015-02-18 14:25:42 -0800,,,,,,,
570084582780899328,negative,Virgin America,amanduhmccarty,0,"@VirginAmerica awaiting my return phone call, just would prefer to use your online self-service option :(",,2015-02-23 20:55:30 -0800,,Pacific Time (US & Canada),,,,,,
568878265814949888,neutral,United,bugstory,0,@united DM ed u the request num,,2015-02-20 13:02:02 -0800,"Baltimore, MD",Eastern Time (US & Canada),,,,,,
570156989541687296,negative,US Airways,yorkshire2002,0,@usairways  Thank you for allowing me to spend more money on vacation by buying things I already bought.,,2015-02-24 01:43:13 -0800,Kentucky,Eastern Time (US & Canada),,,,,,
567847120990048256,negative,US Airways,SimplyTwiggy,0,@USAirways i dont need to check status of my flight because i was ON the plane and you had a door malfunction. Get it together!!,,2015-02-17 16:44:38 -0800,Global,Quito,,,,,,
568902192364548096,negative,US Airways,DoctorRedz,0,@USAirways I have never been given a number for elite for usair. Only AA. I waited for 3 hours for an answer and by then my seat was gone.,,2015-02-20 14:37:07 -0800,Jamaica,Eastern Time (US & Canada),,,,,,
569570644632821760,negative,United,aDeniseHuxtable,0,@united hold for 30 minutes finally got someone and they retook my form of payment and confirmed that my reservation was set. I tried to,,2015-02-22 10:53:18 -0800,Nueva York,Quito,,,,,,
569257626715889664,positive,Southwest,suezquesteen,0,"@SouthwestAir I made it! Heading to Denver, and your employees really are as pleasant as I just told someone your application asks.  Thanks!",,2015-02-21 14:09:29 -0800,"Murfreesboro, TN",Central Time (US & Canada),,,,,,
569134333166002176,negative,US Airways,MarciDunnagan,0,@USAirways how do I find an email address regarding reativation of dividend miles. Nothing on website,,2015-02-21 05:59:33 -0800,"Boston, MA",Hawaii,,,,,,
569985760482365440,negative,US Airways,jasemccarty,0,@USAirways patience is what my connecting flight will need. Why do you guys do this to me every time I travel? Every. Single. Time.,,2015-02-23 14:22:49 -0800,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada),,,,,,
568896227917451264,negative,Delta,noplasticshower,0,".@JetBlue Ah grasshopper, your twitterz kung fu no good.  Hire geeks. http://t.co/8MWItRi9kF",,2015-02-20 14:13:24 -0800,planet earth,,,,,,,
569631027385245696,negative,United,liveitup09,1,@united yes I have &amp, they're unsure when it would come.This has never happened on any airline and my first time with @united #disappointed,,2015-02-22 14:53:14 -0800,,Atlantic Time (Canada),,,,,
569582603902128128,negative,Delta,HaasMonte,0,"@JetBlue backlog is an hour at most, this is over two!  Unacceptable!!",,2015-02-22 11:40:49 -0800,NYC,Quito,,,,,,
568421124201017344,neutral,Southwest,willhamlin,0,@SouthwestAir  do you know where my plane is coming from?  I'm on SW flight 4464 from RSW to MKE,,2015-02-19 06:45:31 -0800,,Central Time (US & Canada),,,,,,
569681786860654592,negative,American,kcgent,0,@AmericanAir won't answer the reservation line!  Nice service.  We may be stuck...,,2015-02-22 18:14:56 -0800,,Central Time (US & Canada),,,,,,
568518985056002048,negative,Virgin America,BlackFlagShoppe,0,"@virginamerica not really the experience I was hoping 4, I ws forced 2 check in a small carry on, w/ nothing but empty cabin space on board",,2015-02-19 13:14:23 -0800,”Straight Outta Jersey”,Central Time (US & Canada),,,,,,
568986895268519936,negative,United,elbrooklyntaco,1,@united y not? You're the reason we're in Houston and not NYC tonight. It took the plane an hour to take off - no explanations or sorry.,,2015-02-20 20:13:41 -0800,,,,,,,,
567728890206904320,negative,US Airways,AlexRolek,0,@USAirways been trying to talk with a dividend miles rep for 2 days now. I have been holding for over 2 hours each day. What are my options?,,2015-02-17 08:54:49 -0800,"San Diego, CA",,,,,,,
569721575492194304,negative,American,Mrodri0173,0,@AmericanAir not anymore.,,2015-02-22 20:53:03 -0800,"Miami Beach, Florida",,,,,,,
569958916668305408,negative,American,avaflav13,0,"@AmericanAir Not okay. Since you couldn't put me on an earlier flight, I had to buy my own ticket on another airline.",,2015-02-23 12:36:09 -0800,,Quito,,,,,,
569276864260255744,negative,Southwest,gokben,0,@SouthwestAir please refund my ticket. What a terrible experience. #southwestfail,,2015-02-21 15:25:55 -0800,"Memphis, TN",Central Time (US & Canada),,,,,,
569587188687634432,negative,American,SraJackson,0,"@AmericanAir you have my money, you change my flight, and don't answer your phones! Any other suggestions so I can make my commitment??",,2015-02-22 11:59:02 -0800,New Jersey,Eastern Time (US & Canada),,,,,,
570296996445204480,negative,American,aaronmsantos,0,@AmericanAir that's 16+ extra hours of travel time. Missed vacation time and now you guys are messing with my professional life.,,2015-02-24 10:59:34 -0800,"Brooklyn, NY and all over.",Quito,,,,,,
567774100299739136,positive,Southwest,smckenna719,0,@SouthwestAir - just talking to customer service @united makes me appreciate you even more!  They could learn so much from you!,,2015-02-17 11:54:28 -0800,Washington DC,,,,,,,
569758349354340352,negative,US Airways,rossj987,0,@USAirways But nope!  Apparently this is the way you guys do business!  I guess I'm flying southwest and her blue from now on.,,2015-02-22 23:19:10 -0800,"Washington, D.C.",Eastern Time (US & Canada),,,,,,
569758473535164416,negative,American,KaraKFox,0,"@AmericanAir I've been on hold for 4 hrs, no call bk either. Family of 4 trying to get from HDN to DFW flight 1418 direct. Need new info plz",,2015-02-22 23:19:40 -0800,"Dallas, Texas",,,,,,,
569895927273517056,negative,American,_mhertz,0,"@AmericanAir @united You're both equally terrible, and I'm going to fight until I get complete satisfaction for how we were mistreated",,2015-02-23 08:25:51 -0800,,Pacific Time (US & Canada),,,,,,
570044428678778880,neutral,United,momsgoodeats,0,Need more info on that! @united: @momsgoodeats We have great amenity kits. PJ's not included. We status match AA. ^KP”,,2015-02-23 18:15:57 -0800,#Omaha ,Central Time (US & Canada),,,,,,
569363173817643008,negative,United,Blondiemcl6,0,"@united not a good day to fly u, two delayed flights still on plane at Ewr waiting over 1,5 hours for gate get to gate no gate agent.",,2015-02-21 21:08:53 -0800,somerville nj,Central Time (US & Canada),,,,,,
569787479324299264,negative,American,Rom55Weber,1,@AmericanAir i've now been in France two days without changing clothes and nothing to keep me warm so please locate my bag and send it to(4),,2015-02-23 01:14:55 -0800,,Paris,,,,,,
569684298107740160,neutral,American,61jr,0,"@AmericanAir know that I could use that for a flight into Canada.  By they time they figured it out, it was too Late Flight to check our bags",,2015-02-22 18:24:55 -0800,St. Catharines,,,,,,,
568879053496655872,neutral,Southwest,MsPersia,0,@SouthwestAir I cannot DM you as you do not follow me.,,2015-02-20 13:05:10 -0800,San Francisco,Pacific Time (US & Canada),,,,,,
569869374103793664,negative,American,MilesWittBoyer,0,@AmericanAir it's not about the weather. It's about the fact that I can't get ahold of anyone to help. BUT you can tweet me back.,,2015-02-23 06:40:21 -0800,"Bentonville, Arkansas",,,,,,,
568444042851323904,negative,United,MissMcB76,0,@united Over charged me one way for baggage.find out others leaving Pittsburgh with same equipment weren't charged Just hung up on me!!,,2015-02-19 08:16:35 -0800,PA,,,,,,,
570232676491202560,neutral,Delta,eatgregeat,0,@JetBlue I was returning from @FoodNetwork #SOBEWFF so I had limited carry on space in my tummy. Next flight I'll try that snack!,"[34.02761838, -118.49646336]",2015-02-24 06:43:59 -0800,,Eastern Time (US & Canada),,,,,,
569945386569363456,neutral,United,momsgoodeats,0,Flight Booking Problems for a travel writers trip I am hosting and need to be happy when I land! Do you have the cute PJs AA does? @united,,2015-02-23 11:42:23 -0800,#Omaha ,Central Time (US & Canada),,,,,,
568781427636092928,negative,US Airways,riricesq,0,@USAirways has completely wasted my work day! Thank you for the bad service and bad Friday!,,2015-02-20 06:37:14 -0800,On a beach,Quito,,,,,,
569318991224803328,neutral,Southwest,NmJean05,0,@SouthwestAir I am just wondering when are you going to open up fares for November?,,2015-02-21 18:13:19 -0800,"Newark, NJ",Eastern Time (US & Canada),,,,,,
568895061284364288,negative,US Airways,unicatfan,0,"Is it insulting that @USAirways @AmericanAir offer a ""non required $50 voucher as a goodwill offering..At least my bag can fly round trip",,2015-02-20 14:08:46 -0800,"ÜT: 41.5333,-93.62944",Central Time (US & Canada),,,,,,
568967381860503552,neutral,United,GDClearedToLand,2,@United #767 taxing in at #ORD @fly2ohare @AirlineGeeks #avgeek http://t.co/uPocMmuLUN,,2015-02-20 18:56:09 -0800,,,,,,,,
570056907634798592,negative,American,weezerandburnie,0,@AmericanAir she sent you an email 2 customer service the night it happened ur response was basically 2 bad sorry how should she contact u.,,2015-02-23 19:05:32 -0800,Belle MO,,,,,,,
569970729237782528,neutral,Southwest,djwrapcity,0,@SouthwestAir Is it possible to add companion to only the 2nd leg of a trip?,,2015-02-23 13:23:06 -0800,Chicago,Central Time (US & Canada),,,,,,
569959122331836416,positive,Delta,nickj1399,0,@JetBlue you guys operate a world class company and for that I thank you,,2015-02-23 12:36:58 -0800,,,,,,,,
569697646501363712,negative,United,cressman,0,@united except all of that delayed the flight anyway.,"[0.0, 0.0]",2015-02-22 19:17:58 -0800,Utah,Mountain Time (US & Canada),,,,,,
570306867878072320,negative,American,TheTPVshow,0,"@AmericanAir aa employees were rude and unwilling to help. 10,000 miles is a rotten cherry on top of a dog shit Sunday. #nocareforcustomers",,2015-02-24 11:38:47 -0800,MN,Central Time (US & Canada),,,,,,
570016517829623808,neutral,American,waynebevan,0,@AmericanAir Can you provide guidance on how I should work with them to resolve the issue,,2015-02-23 16:25:02 -0800,,Alaska,,,,,,
570288349392605184,negative,United,lotusfitness,0,@united #Newarkliberty Airport need to indicate different gate#'s for terminals A&amp,C. #Flyingainteasy,,2015-02-24 10:25:12 -0800,"Washington, DC",Eastern Time (US & Canada),,,,,
567754096272224256,neutral,Southwest,Michael_Stirrat,0,@SouthwestAir Happily! But you need to follow me in order for me to DM you,,2015-02-17 10:34:59 -0800,"ÜT: 32.259172,-110.788252",Arizona,,,,,,
568787022472740864,negative,United,dnr_pr,0,@united screwing me over twice in one month. Learned my lesson. We are through.,,2015-02-20 06:59:28 -0800,NYC,Eastern Time (US & Canada),,,,,,
569827699243544576,negative,American,BloomBuzz,0,@AmericanAir Have been trying to reach American Airlines since last evening to Cancelled Flight flights. WORST CUSTOMER SERVICE EVER! What now???,,2015-02-23 03:54:45 -0800,"Amityville, NY",,,,,,,
569929677571166208,negative,Delta,JohnRHealey,0,Do less please @JetBlue,,2015-02-23 10:39:58 -0800,DMV/CLE,Eastern Time (US & Canada),,,,,,
569987622484848640,neutral,Virgin America,adawson66,0,"@VirginAmerica @ladygaga @carrieunderwood all are great , but I have to go with #CarrieUnderwood 😍👌","[33.57963333, -117.73024772]",2015-02-23 14:30:13 -0800,,,,,,,,
568170198433460224,negative,United,bethanycknowles,0,"@united #vegan meals can be more creative than noodles, peas, and zukes. Non-vegan yogurt is not acceptable for a vegan. Can you do better?",,2015-02-18 14:08:26 -0800,,Eastern Time (US & Canada),,,,,,
570288799860846592,negative,Southwest,crook_justin,0,@SouthwestAir they were moved to the 210pm flight #4649. Main concern now is luggage arriving with them. They were told that SW was having,,2015-02-24 10:26:59 -0800,Fort Lauderdale,,,,,,,
569083604216623104,neutral,Delta,tammyterez,0,@JetBlue Get me out of this 7 degree weather...here we go! #westpalmbeachbound  🌞✈️👸,,2015-02-21 02:37:58 -0800,New York ,Eastern Time (US & Canada),,,,,,
568506885130682368,negative,United,blake_music,0,@united how does that help me with my customers that I couldn't meet with (and subsequently lost)?,,2015-02-19 12:26:18 -0800,Fort Wayne,Quito,,,,,,
570271205300703232,neutral,United,fuchsialipstick,0,@united your announcement for pre boarding only addresses mobility. My disability requires me to travel with a lot of stuff. Do I preboard?,,2015-02-24 09:17:05 -0800,,Quito,,,,,,
569703328940032000,negative,United,JasonArbaugh,0,@united Why have you never held a plane for me? #HourDelay #MultipleDoorOpeningAndClosing #DangerOfGettingSnowedIn,,2015-02-22 19:40:32 -0800,,,,,,,,
569939301301153792,negative,US Airways,putajerseyon,0,"@usairways really need help asap, so please make it quick. Thx.",,2015-02-23 11:18:13 -0800,,Eastern Time (US & Canada),,,,,,
570097527841693696,positive,American,The_Playmaker20,0,@AmericanAir btw you guys should consider making a lounge at Austin Intl. airport! Very popuLate Flightd area! Will help the company for sure👌,,2015-02-23 21:46:57 -0800,,,,,,,,
567797327071838208,positive,United,KCousineau09,0,@united Thanks for the timely service &amp, great staff getting my wife and me to and from Cancun this past week for our honeymoon.,,2015-02-17 13:26:46 -0800,"Titletown, USA",Central Time (US & Canada),,,,,
569951321719091200,positive,United,mfcompany,0,"@united that would help! or how about integrate it into the App so I can just ""activate"" it and surf...",,2015-02-23 12:05:58 -0800,Las Vegas,Eastern Time (US & Canada),,,,,,
567703258425081856,negative,United,wackydunks,0,.@united call my work and tell them it's your fault I'm Late Flight,,2015-02-17 07:12:58 -0800,"grand rapids, michigan",Eastern Time (US & Canada),,,,,,
